梁,B
内,I
垫块,B
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
15日,
前,
整改,
完成,
,
Q2,B
-,I
1,I
区,I
L2,B
层,I
施工,B
缝,I
未,
凿,
毛,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
15日,
前,
整改,
完成,
,
Q2,B
-,I
1,I
区,I
L2,B
层,I
梁,B
箍筋,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B2,B
层,I
止水,B
钢板,I
未,
满,
焊,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B2,B
层,I
架立筋,B
长度,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q3,B
区,I
钢筋,B
加工,I
房,I
端头,I
未,
打磨,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B2,B
层,I
梁,B
锚固,
长度,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B2,B
层,I
梁底,B
模板,I
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
13日,
前,
整改,
完成,
,
Q1,B
-,I
5,I
区,I
L2,B
层,I
结构,B
顶板,I
梁拼缝,I
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
21日,
前,
整改,
完成,
,
Q1,B
-,I
7,I
区,I
L2,B
层,I
结构,B
高低,I
跨,I
转换,I
梁,I
钢筋,I
锚固,
长度,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
21日,
前,
整改,
完成,
,
Q1,B
-,I
7,I
区,I
L2,B
层,I
结构,B
梁底,I
钢筋,I
未,
设置,
垫块,B
，,
要求,
总包,
【,
中建,
】,
于,
4月,
21日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B2,B
层,I
结构,B
梁内,I
垫块,B
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
19日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L2,B
层,I
模板,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
23日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L2,B
层,I
梁,B
箍筋,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
23日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
区,I
L2,B
层,I
楼梯,B
未,
设置,
振捣,B
孔,I
及,
透气,B
孔,I
，,
要求,
总包,
【,
中建,
】,
于,
4月,
20日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
区,I
L2,B
层,I
穿梁,B
套管,I
未,
设置,
加强,B
钢筋,I
，,
要求,
总包,
【,
中建,
】,
于,
4月,
21日,
前,
整改,
完成,
,
T2,B
区,I
L3,B
层,I
穿,B
梁,I
套管,I
缺,
加密,B
箍筋,I
，,
要求,
总包,
【,
中建,
】,
于,
4月,
20日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B2,B
层,I
吊模,B
不,
平直,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
20日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B2,B
层,I
梁,B
腰筋,I
未,
绑扎,
牢固,
且,
弯曲,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
20日,
前,
整改,
完成,
,
Q1,B
-,I
3,I
区,I
B1,B
层,I
柱底,B
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
Q1,B
-,I
6,I
区,I
B2,B
层,I
结构,B
模板,I
孔洞,
较,
多,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
Q1,B
-,I
6,I
区,I
B2,B
层,I
结构,B
施工,I
缝,I
部位,I
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L2,B
层,I
结构,B
梁,I
吊筋,I
未,
进行,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
28,
日前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L2,B
层,I
模板,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
23日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L2,B
层,I
首,B
箍,I
间距,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
28,
日前,
整改,
完成,
,
Q3,B
-,I
10,I
区,I
B1,B
层,I
结构,B
挡墙,I
套管,I
未,
加强,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
Q3,B
-,I
10,I
区,I
B1,B
层,I
结构,B
梁底,I
钢筋,I
未,
进行,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
Q3,B
-,I
10,I
区,I
B1,B
层,I
结构,B
施工,I
缝,I
部位,I
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
30,
日前,
整改,
完成,
,
T2,B
区,I
L3,B
层,I
结构,B
幕墙,I
预埋件,I
未,
固定,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
27日,
前,
整改,
完成,
,
T2,B
区,I
L3,B
层,I
结构,B
主次,I
梁,I
交接处,I
箍筋,B
支数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
27日,
前,
整改,
完成,
,
T2,B
区,I
L3,B
层,I
结构,B
穿梁,I
套管,I
未,
进行,
加强,
，,
要求,
总包,
【,
中建,
】,
于,
4月,
27日,
前,
整改,
完成,
,
Q1,B
-,I
8,I
区,I
L1,B
层,I
施工,B
缝,I
部位,I
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
4日,
前,
整改,
完成,
,
Q1,B
-,I
3,I
区,I
L3,B
层,I
结构,B
柱子,I
核心,I
加密区,I
箍筋,I
支数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
4日,
前,
整改,
完成,
,
Q1,B
-,I
3,I
区,I
L3,B
层,I
结构,B
模板,I
孔洞,I
较,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
3,
日前,
整改,
完成,
,
Q2,B
-,I
1,I
区,I
L3,B
层,I
结构,B
梁,I
加密区,I
箍筋,I
支数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
4日,
前,
整改,
完成,
,
Q2,B
-,I
6,I
区,I
L2,B
层,I
机械,B
连接,I
外露,I
丝牙,I
过,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
2日,
前,
整改,
完成,
,
Q2,B
-,I
6,I
区,I
L2,B
层,I
模板,B
错台,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
4日,
前,
整改,
完成,
,
Q3,B
-,I
2,I
区,I
L2,B
层,I
结构,B
预应力,I
梁底,I
钢筋,I
垫块,I
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
4日,
前,
整改,
完成,
,
Q3,B
-,I
2,I
区,I
L2,B
层,I
结构,B
模板,I
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
2日,
前,
整改,
完成,
,
Q3,B
-,I
7,I
区,I
B1,B
层,I
结构,
上,
成品,
钢筋,B
材料,
堆码,
于,
水中,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
3,
日前,
整改,
完成,
,
T3,B
区,I
L7,B
层,I
单子,B
箍,I
支数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
2日,
前,
整改,
完成,
,
T3,B
区,I
L7,B
层,I
结构,B
柱子,I
机械,I
连接,I
外露,I
丝牙,I
过,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
2日,
前,
整改,
完成,
,
T3,B
区,I
L7,B
层,I
柱子,B
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
2日,
前,
整改,
完成,
,
Q1,B
-,I
4,I
区,I
L3,B
层,I
梁,B
加密,I
箍,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q1,B
-,I
3,I
区,I
L2,B
层,I
板,B
模板,I
错缝,
严重,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q1,B
-,I
5,I
区,I
L1,B
层,I
顶板,B
蜂窝,
麻面,
严重,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
区,I
L1,B
层,I
梁底,B
漏浆,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
钢筋,B
加工,I
棚,I
直,I
螺纹,I
加工,I
端头,I
未,
打磨,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B1,B
层,I
模首,B
箍,I
间距,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B1,B
层,I
梁,B
接头,I
处,
未,
凿,
毛,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q3,B
-,I
3,I
区,I
L2,B
层,I
结构,
未,
设置,
马镫,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q3,B
-,I
9,I
区,I
B1,B
层,I
结构,B
套管,I
未,
安装,
加强筋,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B1,B
层,I
西侧,B
挡墙,B
套管,I
未,
做,
加强筋,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q4,B
-,I
1,I
区,I
B1,B
层,I
支,B
模架,I
扫地杆,I
过,
高,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
T3,B
区,I
B1,B
层,I
北侧,B
挡墙,B
错台,
及,
模板,B
未,
完成,
拆除,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
10日,
前,
整改,
完成,
,
Q1,B
-,I
2,I
区,I
L1,B
层,I
梁,B
加密,I
箍,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
20日,
前,
整改,
完成,
,
Q1,B
-,I
1,I
区,I
L1,B
层,I
板,B
模板,I
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
20日,
前,
整改,
完成,
,
Q1,B
-,I
6,I
区,I
B1,B
层,I
机械,B
连接,I
外露,I
丝牙,I
过,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
17日,
前,
整改,
完成,
,
Q2,B
-,I
2,I
区,I
L2,B
层,I
楼梯,B
部位,I
钢筋,B
未,
设置,
马镫,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
Q2,B
-,I
2,I
区,I
L2,B
层,I
楼梯,B
模板,I
未,
设置,
振捣,B
孔,I
及,
透,B
气孔,I
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L3,B
层,I
机械,B
连接,I
外露,I
丝牙,I
过,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
Q3,B
区,I
钢筋,B
加工,I
棚,I
机械,I
连接,I
端部,I
未,
打磨,
平整,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
20日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L3,B
层,I
结构,B
梁,I
锚固,
长度,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
20日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L3,B
层,I
结构,B
施工,I
缝,I
部位,I
未,
进行,
凿毛,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
20日,
前,
整改,
完成,
,
T3,B
区,I
L8,B
层,I
铝模,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
T3,B
区,I
L8,B
层,I
梁底,B
未,
设置,
垫块,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
T3,B
区,I
L8,B
层,I
梁首,B
箍,I
间距,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
18,
日前,
整改,
完成,
,
Q1,B
-,I
8,I
区,I
L2,B
层,I
模板,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
25日,
前,
整改,
完成,
,
Q1,B
-,I
8,I
区,I
L2,B
层,I
机械,B
连接,I
外露,I
丝牙,I
过,
多,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
24日,
前,
整改,
完成,
,
Q1,B
-,I
8,I
区,I
L2,B
层,I
波纹管,B
接头,I
位置,I
未,
用,
胶带,
密封,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
24日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
区,I
L4,B
层,I
柱底,B
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
25日,
前,
整改,
完成,
,
Q2,B
-,I
1,I
区,I
L4,B
层,I
穿梁,B
套管,I
未,
加强,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
26日,
前,
整改,
完成,
,
Q2,B
区,I
钢筋房,B
机械,
连接,
未,
佩戴,
保护帽,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
23日,
前,
整改,
完成,
,
Q3,B
-,I
3,I
区,I
L3,B
层,I
模板,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
24日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L3,B
层,I
结构,B
梁底,I
垫块,B
不足,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
24日,
前,
整改,
完成,
,
Q3,B
-,I
2,I
区,I
L3,B
层,I
结构,B
施工,I
缝,I
部位,I
凿,
毛,
不,
充分,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
26日,
前,
整改,
完成,
,
T3,B
区,I
L3,B
层,I
砌体,B
转角,I
部位,I
未,
采用,
实心,B
砖,I
砌筑,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
28,
日前,
整改,
完成,
,
T2,B
区,I
L6,B
层,I
墙,B
底部,I
杂物,
未,
清理,
干净,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
26日,
前,
整改,
完成,
,
T2,B
区,I
L6,B
层,I
墙,B
个别,
主筋,B
未,
进行,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
25日,
前,
整改,
完成,
,
Q1,B
-,I
2,I
区,I
B,B
2,I
层,I
后浇带,B
处,I
板,B
露筋,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
1,
日,
前,
整改,
完成,
,
Q1,B
-,I
7,I
L,I
3,B
层,I
预应力,B
波纹管,I
被,
破坏,
，,
要求,
总包,
【,
中,
建,
】,
于,
5,
月,
31,
日,
前,
整改,
完成,
,
Q1,B
-,I
3,I
B,I
1,I
层,I
悬挑梁,B
未,
进行,
回顶,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
1,
日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
L,I
4,I
层,I
梁,B
侧模,I
模板,I
拼缝,
过,
大,
，,
要求,
总包,
【,
中,
建,
】,
于,
5,
月,
31,
日,
前,
整改,
完成,
,
Q2,B
-,I
5,I
L,I
4,I
层,I
梁钢筋,B
未,
绑扎,
，,
要求,
总包,
【,
中,
建,
】,
于,
5,
月,
26,
日,
前,
整改,
完成,
,
Q2,B
-,I
2,I
圆柱,I
底部,I
未,
进行,
凿毛,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
31日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
L,I
3,I
层,I
结构,B
板,I
钢筋,I
未,
设置,
马镫,B
，,
要求,
总包,
【,
中,
建,
】,
于,
5,
月,
31,
日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
梁端头,B
未,
凿,
毛,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
31日,
前,
整改,
完成,
,
T3,B
区,I
L10,B
层,I
梁,B
腰筋,I
未,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
30,
日前,
整改,
完成,
,
T3,B
区,I
L10,B
层,I
板面,B
钢筋,I
跳绑,
严重,
，,
要求,
总包,
【,
中建,
】,
于,
5月,
30,
日前,
整改,
完成,
,
T3,B
区,I
L10,B
层,I
穿梁,B
套管,I
未设,
加强筋,B
，,
要求,
总包,
【,
中建,
】,
于,
5月,
30,
日前,
整改,
完成,
,
Q1,B
-,I
3,I
区,I
B,B
1,I
层,I
外墙,B
止水,I
钢板,I
未,
四周,
满焊,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q1,B
-,I
8,I
L,I
3,I
层,I
板,B
模板,I
未,
铺设,
平整,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q1,B
-,I
7,I
L,I
3,I
层,I
梁,B
套管,I
未,
设置,
加强,B
筋,I
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
L,I
4,I
层,I
板,B
面,I
木屑,
未,
清理,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
L,I
3,I
层,I
结构,B
梁首,I
箍,I
间距,
过,
大,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
L,I
3,I
层,I
结构,B
梁,I
内,I
未,
设置,
垫块,B
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q3,B
-,I
4,I
B,I
1,I
层,I
结构,B
板,I
施工,I
缝处,I
未,
凿,
毛,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
6,
日,
前,
整改,
完成,
,
Q3,B
-,I
10,I
区,I
L1,B
层,I
梁,B
内,I
有,
木方,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
6日,
前,
整改,
完成,
,
Q3,B
-,I
10,I
区,I
L1,B
层,I
梁,B
箍筋,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
6日,
前,
整改,
完成,
,
T2,B
区,I
L7,B
层,I
结构,B
梁箍筋,I
肢数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
6日,
前,
整改,
完成,
,
T2,B
区,I
L7,B
层,I
梁,B
起,I
第一,I
道,I
箍筋,I
距离,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
6日,
前,
整改,
完成,
,
T3,B
区,I
L11,B
层,I
柱,B
底部,I
建渣,
未,
清理,
干净,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
6日,
前,
整改,
完成,
,
Q1,B
区,I
钢筋,B
加工,I
房,I
丝牙,I
长度,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
14日,
前,
整改,
完成,
,
1,B
-,I
2,I
L,I
2,I
层,I
梁,B
端头,I
未,
凿,
毛,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
14,
日,
前,
整改,
完成,
,
Q1,B
-,I
2,I
L,I
2,I
层,I
柱底部,B
未,
凿,
毛,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
14,
日,
前,
整改,
完成,
,
Q1,B
-,I
8,I
L,I
2,I
层,I
立杆,B
底部,I
悬空,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
14,
日,
前,
整改,
完成,
,
Q1,B
-,I
6,I
L,I
1,I
层,I
模板,B
拼缝,
过,
大,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
13,
日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L,B
4,I
层,I
结构,B
梁底,I
钢筋,B
未,
绑扎,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
15,
日,
前,
整改,
完成,
,
Q2,B
-,I
3,I
区,I
L,B
4,I
层,I
结构,B
梁,I
二,I
排,I
钢筋,I
未,
进行,
绑扎,
，,
要求,
总包,
【,
中,
建,
】,
于,
6,
月,
16,
日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L4,B
层,I
结构,B
梁,I
穿梁,I
套管,I
未,
加强,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
15日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L4,B
层,I
梁,B
箍筋,I
支数,
不,
符合,
要求,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
16日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L4,B
层,I
梁,B
底,I
钢筋,B
未,
进行,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
16日,
前,
整改,
完成,
,
Q3,B
-,I
1,I
区,I
L4,B
层,I
柱,B
单肢,I
箍,I
支数,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
16日,
前,
整改,
完成,
,
T3,B
区,I
L12,B
层,I
梁底,B
钢筋,I
垫块,I
数量,
不足,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
13日,
前,
整改,
完成,
,
T3,B
区,I
L12,B
层,I
梁,B
内,I
防,B
串号,I
钢丝网,I
未,
按照,
要求,
设置,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
13日,
前,
整改,
完成,
,
T3,B
区,I
L11,B
层,I
结构,B
支模,I
架,I
未,
连接,
成,
整体,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
13日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
4,I
区,I
L4,B
层,I
柱脚,B
钢筋,I
偏位,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
5,I
区,I
L4,B
层,I
柱脚,B
未,
凿,
毛,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
23日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
4,I
区,I
L4,B
层,I
梁底角部,B
钢筋,B
未,
满,
绑,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
6,I
区,I
L1,B
层,I
主梁,B
缺,
加密箍,B
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L5,B
层,I
柱筋,B
未,
蹬,
角,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
2,I
区,I
L4,B
层,I
梁柱,B
接头,I
梁,I
缺,
加密,B
箍筋,I
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L4,B
层,I
钢绞线,B
泡水,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
3,I
区,I
L4,B
层,I
梁,B
模板,I
拼缝,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
2,I
区,I
L4,B
层,I
梁,B
未,
凿,
毛,
垃圾,
多,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
5,I
区,I
L1,B
层,I
缺,
加密箍,B
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
T3,B
区,I
L4,B
构造,I
柱,I
缺,
加密,B
箍筋,I
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
T2,B
区,I
L1,B
铝模,I
堆码,
过高,
、,
摆放,
凌乱,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
T2,B
区,I
L9,B
剪力墙,I
拉钩,I
未,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
21日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
区,I
钢筋,B
加工房,I
部分,I
钢筋,B
端头,I
未,
打磨,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L4,B
层,I
钢柱,B
箍筋,I
未,
蹬,
角,
未,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
L4,B
层,I
钢柱,B
箍筋,I
未,
穿,
钢梁,B
预留孔,I
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
T2,B
区,I
L10,B
层,I
柱筋,B
电渣,I
压力,I
焊,I
焊包,I
不,
饱满,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
T3,B
区,I
L12,B
层,I
穿梁,B
套管,I
未,
加强,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
T3,B
区,I
L12,B
层,I
防,
串号,
措施,
未加,
钢丝网,B
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
6,I
/,I
5,I
区,I
L1,B
层,I
结构,B
梁头,I
未,
凿,
毛,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
1,I
区,I
L5,B
层,I
结构,B
支模,I
架,I
未,
加,
垫块,B
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q3,B
-,I
6,I
区,I
L1,B
层,I
结构,B
模板,I
拼缝,
过,
大且,
垃圾,
多,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
1,I
区,I
L6,B
层,I
结构,B
梁底角部,I
钢筋,B
未,
绑扎,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
1,I
区,I
L6,B
层,I
结构,B
梁拼缝,I
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
Q2,B
-,I
5,I
区,I
L5,B
层,I
结构,B
梁,I
第一,
道,
加密,B
箍,I
距离,
过,
大,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
地库,B
Q3,I
-,I
8,I
区,I
B4,B
层,I
砌体,B
丁字墙,I
未,
设置,
实心砖,B
，,
要求,
总包,
【,
中建,
】,
于,
6月,
28,
日前,
整改,
完成,
,
问题,
描述,
：,
地库, 
Q3,I
-,I
2,I
区,I
B4,B
层,I
砂浆,B
未,
在,
沙盆,
内,
拌制,
，,
要求,
总包,
【,
中建,
】,
于,
6月,
27日,
前,
整改,
完成,
,
问题,
描述,
：,
Q1,B
-,I
3,I
区,I
